,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
3582,182889,54931,5564547,Blister - 10 unidade(s),GH0150,10.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3583,182891,54933,5564562,Blister - 10 unidade(s),GH0000,10.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 10 mg Comprimido Blister - 10 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3674,189849,53399,5463021,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3675,189854,53399,5463039,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 50 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3676,189855,53399,5463047,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 50 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3677,189856,53399,5463054,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 56 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3678,189863,53403,5463062,Blister - 15 unidade(s),GH0000,15.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 15 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3679,189864,53403,5463070,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3680,189869,53403,5463104,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 50 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3681,189870,53403,5463112,Blister - 50 unidade(s),GH0000,50.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 50 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3682,189871,53403,5463120,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 56 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3778,195563,53992,5479217,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 14 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3779,195564,53992,5479225,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3780,195565,53992,5479233,Blister - 90 unidade(s),GH0000,90.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 5 mg Comprimido Blister - 90 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3781,195566,53993,5479241,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 14 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3782,195567,53993,5479258,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Accord,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Accord Healthcare, S.L.U.",Amlodipina,174,Amlodipina Accord 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3834,1987497,29061,5558077,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Basi,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Amlodipina,174,Amlodipina Basi 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3835,1987498,29062,5558101,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Basi,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Amlodipina,174,Amlodipina Basi 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3853,1988990,54931,5564554,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3854,1988994,54933,5564570,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3855,1989059,54931,5564711,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3856,1989067,54933,5564729,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Zentiva,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Zentiva Portugal, Lda.",Amlodipina,174,Amlodipina Zentiva 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3924,2004277,56959,5593272,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Fair-Med,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,Fairmed Healthcare GmbH,Amlodipina,174,Amlodipina Fair-Med 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
3925,2004283,56960,5593306,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Fair-Med,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,Fairmed Healthcare GmbH,Amlodipina,174,Amlodipina Fair-Med 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4060,2037478,56959,5643622,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Fair-Med,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,Fairmed Healthcare GmbH,Amlodipina,174,Amlodipina Fair-Med 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4061,2037537,56960,5643630,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Fair-Med,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,Fairmed Healthcare GmbH,Amlodipina,174,Amlodipina Fair-Med 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4129,2053397,601162,5695770,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Aurovitas,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Aurovitas 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4130,2053401,601162,5695804,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Aurovitas,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Aurovitas 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4131,2053415,601163,5695812,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Aurovitas,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Aurovitas 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4348,2086874,607762,5708136,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Ciclum,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Ciclum Farma Unipessoal, Lda.",Amlodipina,174,Amlodipina Ciclum 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4349,2086879,607762,5708144,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Ciclum,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Ciclum Farma Unipessoal, Lda.",Amlodipina,174,Amlodipina Ciclum 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4350,2086920,607763,5708201,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Ciclum,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Ciclum Farma Unipessoal, Lda.",Amlodipina,174,Amlodipina Ciclum 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4512,2119892,630722,5744644,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Labesfal,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Labesfal 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4513,2119893,630722,5744636,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Labesfal,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Labesfal 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4514,2119895,630723,5744651,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Labesfal,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Labesfal 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4515,2119899,630724,5744669,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Generis Phar,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis Phar 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4516,2119900,630724,5744677,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Generis Phar,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis Phar 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4517,2119901,630725,5744701,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Generis Phar,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Generis Phar 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4648,2131670,630722,5759642,Blister - 10 unidade(s),GH0150,10.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Labesfal,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Amlodipina,174,Amlodipina Labesfal 5 mg Comprimido Blister - 10 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4964,2151695,53399,5783402,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
4965,2151696,53403,5783410,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mepha,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",Amlodipina,174,Amlodipina Mepha 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
